1567062860,471efd,WZZ236  ,Hungary,1567062859,1567062859,11.1276,49.8436,8839.2,False,243.95,91.69,0,None,9258.3,1000,False,0
1567062860,7c6b4d,,Australia,None,1567062820,None,None,3840.48,False,80.98,256.41,6.83,None,3916.68,None,False,0
1567062860,7c6b3b,JST739  ,Australia,1567062858,1567062860,145.9896,-40.0567,10058.4,False,209.93,151.61,0,None,10111.74,3605,False,0
1567062860,a0e295,DELTAT1 ,United States,None,1567062842,None,None,8092.44,False,6.43,25,None,None,3505.2,5747,True,0
1567062860,8a02a5,LNI173  ,Indonesia,1567062547,1567062775,104.5181,-0.7781,10058.4,False,231.47,176.3,5.53,None,10645.14,2206,False,0
1567062860,7c6b3d,JST607  ,Australia,1567062775,1567062811,144.4713,-38.0156,1303.02,False,63.81,187.41,-3.25,None,99.06,3760,False,0
1567062860,abaceb,ASA1116 ,United States,1567062860,1567062860,-112.1888,34.7343,10668,False,247.12,73.68,0.33,None,11369.04,7373,False,0
1567062860,a53ee2,UAL1945 ,United States,1567062860,1567062860,-94.1464,41.4402,10660.38,False,259.8,90.23,0,None,11109.96,3667,False,0
1567062860,4b184e,PJS800  ,Switzerland,1567062859,1567062859,6.5818,45.6151,6957.06,False,225.96,143.7,8.45,None,7345.68,4477,False,0
1567062860,a88072,NKS442  ,United States,1567062860,1567062860,-122.353,47.7175,3307.08,False,169.52,108.22,4.55,None,3451.86,6674,False,0
1567062860,3455da,VOE3924 ,Spain,1567062845,1567062856,-4.0098,37.9177,9585.96,False,227.75,18.43,2.93,None,10005.06,5106,False,0
1567062860,4b188a,EDW5L   ,Switzerland,1567062859,1567062859,-4.6684,49.6813,11887.2,False,247.83,100.28,0,None,12192,2007,False,0
1567062860,e492f8,SID9307 ,Brazil,1567062860,1567062860,-48.1342,-15.962,2628.9,False,114.35,350.16,-4.88,None,2621.28,None,False,0
1567062860,a7bbe9,JBU320  ,United States,1567062858,1567062859,-93.2023,31.9716,11269.98,False,264.76,104.17,-0.33,None,11940.54,6021,False,0
1567062860,440261,OEFDI   ,Austria,1567062614,1567062631,5.3297,51.1214,30.48,False,41.42,263.58,-2.6,None,53.34,5256,False,0
1567062860,800396,AXB184  ,India,1567062515,1567062855,56.4911,25.305,8229.6,False,201.26,91.9,8.78,None,6743.7,3455,False,0
1567062860,3c65a8,DLH730  ,Germany,1567062749,1567062859,113.9074,22.314,76.2,True,0.19,180,None,None,None,1454,False,0
1567062860,471ee1,WZZ96   ,Hungary,1567062860,1567062860,19.1792,46.7874,10363.2,False,219.63,310.63,0,None,10873.74,4330,False,0
1567062860,4b187e,SWR15X  ,Switzerland,1567062860,1567062860,-5.5027,49.7979,11887.2,False,252.18,104.77,0,None,12184.38,2151,False,0
1567062860,4845c0,HNL25A  ,Kingdom of the Netherlands,1567062807,1567062818,4.7913,52.9332,53.34,False,47.94,213.18,-1.3,None,45.72,4325,False,0
1567062860,ae1449,RCH504  ,United States,1567062860,1567062860,6.1253,57.1241,10668,False,222.32,124.54,0,None,10858.5,3442,False,0
1567062860,3c65ae,DLH778  ,Germany,1567062859,1567062859,101.294,4.3691,12496.8,False,236.31,130.94,0,None,13213.08,3664,False,0
1567062860,3c65ad,DLH463  ,Germany,1567062856,1567062856,8.5602,50.0388,None,True,16.98,253,None,None,None,1000,False,0
1567062860,ab649a,DAL92   ,United States,1567062859,1567062860,-0.611,53.1776,10972.8,False,267.77,100.96,0,None,11186.16,4752,False,0
